AL, 04, 1992081600, 11, XTRP,  24,  97N,  384W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 11, XTRP,  36,  97N,  426W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 11, XTRP,  48,  97N,  468W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 11, XTRP,  72,  97N,  552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 13, CLIP,  12,  98N,  343W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 13, CLIP,  24, 101N,  386W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 13, CLIP,  36, 107N,  428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 13, CLIP,  48, 115N,  468W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 13, CLIP,  72, 134N,  538W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 22, BAMD,  12, 101N,  337W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 22, BAMD,  24, 108N,  375W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 22, BAMD,  36, 120N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 22, BAMD,  48, 132N,  454W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 22, BAMD,  72, 154N,  530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 23, BAMM,  12, 101N,  328W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 23, BAMM,  24, 109N,  360W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 23, BAMM,  36, 120N,  394W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 23, BAMM,  48, 131N,  429W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 23, BAMM,  72, 156N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 24, BAMS,  12, 102N,  322W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 24, BAMS,  24, 111N,  346W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 24, BAMS,  36, 120N,  372W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 24, BAMS,  48, 128N,  402W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 24, BAMS,  72, 147N,  470W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 31, A90E,  12,  98N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 31, A90E,  24, 101N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 31, A90E,  36, 106N,  418W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 31, A90E,  48, 115N,  451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 31, A90E,  72, 129N,  511W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 32, A90L,  12,  98N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 32, A90L,  24, 102N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 32, A90L,  36, 107N,  420W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 32, A90L,  48, 114N,  454W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 32, A90L,  72, 128N,  519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 51, SHFR,  12,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
